incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,priority_level,assigned_team,suggested_resources
6543,Low,0.3,0.7,4,0.63,0.8,0.71,P2,Team_A,Medium
6544,High,0.9,0.75,4,0.85,0.81,0.46,P1,Team_B,High
6545,High,0.9,0.75,2,0.69,0.84,0.69,P1,Team_A,High
6546,High,0.9,0.46,4,0.6,0.65,0.9,P2,Team_A,Medium
6547,Low,0.3,0.6,2,0.48,0.98,0.77,P2,Team_A,Medium
6548,High,0.9,0.79,2,0.54,0.74,0.67,P1,Team_C,High
6549,High,0.9,0.73,2,0.77,0.87,0.52,P1,Team_B,High
6550,Medium,0.6,0.5,3,0.66,0.63,0.34,P2,Team_B,Medium
6551,Medium,0.6,0.96,3,0.63,0.76,0.42,P2,Team_B,Medium
6552,Medium,0.6,0.52,1,0.45,0.7,0.62,P2,Team_B,Medium
6553,Low,0.3,0.54,2,0.37,0.79,1.0,P2,Team_A,Medium
6554,Low,0.3,0.4,4,0.59,0.64,0.51,P2,Team_C,Medium
6555,Medium,0.6,0.68,3,0.79,0.93,0.52,P2,Team_C,Medium
6556,Medium,0.6,0.66,3,0.55,0.45,0.94,P2,Team_C,Medium
6557,Medium,0.6,0.26,1,0.9,0.65,0.35,P2,Team_A,Medium
6558,Medium,0.6,0.55,2,0.51,0.71,0.73,P2,Team_B,Medium
6559,High,0.9,0.37,1,0.74,0.62,0.86,P2,Team_A,Medium
6560,High,0.9,0.88,3,0.78,0.86,0.78,P1,Team_A,High
6561,Low,0.3,0.61,2,0.94,0.84,0.77,P2,Team_C,Medium
6562,High,0.9,0.44,4,0.65,0.91,0.97,P2,Team_A,Medium
6563,Medium,0.6,0.65,2,0.79,0.34,0.59,P2,Team_B,Medium
6564,Low,0.3,0.23,4,0.89,0.34,0.68,P3,Team_C,Low
6565,Medium,0.6,0.34,1,0.78,0.8,0.93,P2,Team_B,Medium
6566,Medium,0.6,0.85,1,0.72,0.68,0.4,P2,Team_A,Medium
6567,High,0.9,0.42,3,0.91,0.54,0.34,P2,Team_A,Medium
6568,High,0.9,0.39,2,0.72,0.36,0.97,P2,Team_B,Medium
6569,High,0.9,0.46,4,0.86,0.7,0.34,P2,Team_B,Medium
6570,High,0.9,0.19,1,0.91,0.91,0.32,P2,Team_C,Medium
6571,High,0.9,0.55,4,0.85,0.76,0.81,P2,Team_A,Medium
6572,Low,0.3,0.29,2,0.67,0.53,0.97,P3,Team_B,Low
6573,Low,0.3,0.68,1,0.66,0.79,0.44,P2,Team_B,Medium
6574,Medium,0.6,0.92,4,0.91,0.86,0.31,P2,Team_C,Medium
6575,Low,0.3,0.7,3,0.92,0.76,0.78,P2,Team_C,Medium
6576,Low,0.3,0.5,2,0.89,0.47,0.76,P2,Team_B,Medium
6577,Low,0.3,0.58,1,0.52,0.65,0.64,P2,Team_C,Medium
6578,High,0.9,0.51,4,0.6,0.55,0.93,P2,Team_A,Medium
6579,High,0.9,0.58,4,0.38,0.8,0.85,P2,Team_A,Medium
6580,Medium,0.6,0.73,4,0.57,0.76,0.6,P2,Team_A,Medium
6581,High,0.9,0.54,4,0.43,0.64,0.93,P2,Team_C,Medium
6582,Low,0.3,0.44,4,0.68,0.77,0.55,P2,Team_B,Medium
6583,High,0.9,0.77,3,0.45,0.63,1.0,P1,Team_A,High
6584,Medium,0.6,0.68,2,0.68,0.61,0.46,P2,Team_C,Medium
6585,Low,0.3,0.64,1,0.94,0.84,0.84,P2,Team_C,Medium
6586,High,0.9,0.43,4,0.95,0.7,0.63,P2,Team_A,Medium
6587,Low,0.3,0.22,2,0.59,0.55,1.0,P3,Team_A,Low
6588,High,0.9,0.04,4,0.51,0.85,0.44,P2,Team_C,Medium
6589,Low,0.3,0.85,2,0.79,0.73,0.56,P2,Team_A,Medium
6590,Medium,0.6,0.44,3,0.76,0.85,0.94,P2,Team_B,Medium
6591,Low,0.3,0.92,3,0.54,0.67,0.88,P2,Team_B,Medium
6592,Low,0.3,0.71,4,0.85,0.87,0.59,P2,Team_C,Medium
6593,High,0.9,0.23,1,0.89,0.47,0.86,P2,Team_B,Medium
6594,Low,0.3,0.5,2,0.73,0.63,0.46,P2,Team_C,Medium
6595,Medium,0.6,0.73,1,0.71,0.93,0.83,P2,Team_B,Medium
6596,Low,0.3,0.63,3,0.7,0.77,0.94,P2,Team_B,Medium
6597,High,0.9,0.45,2,0.56,0.54,0.79,P2,Team_B,Medium
6598,Medium,0.6,0.55,2,0.55,0.82,0.97,P2,Team_C,Medium
6599,Low,0.3,0.65,3,0.87,0.76,0.84,P2,Team_C,Medium
6600,Low,0.3,0.78,4,0.92,0.79,0.41,P2,Team_C,Medium
6601,Low,0.3,0.7,3,0.47,0.74,0.45,P2,Team_C,Medium
6602,Low,0.3,0.86,2,0.58,0.51,0.7,P2,Team_C,Medium
6603,High,0.9,0.17,4,0.83,0.88,0.49,P2,Team_B,Medium
6604,Medium,0.6,0.3,3,0.94,0.61,0.37,P2,Team_A,Medium
6605,Medium,0.6,0.25,4,0.87,0.74,0.74,P2,Team_B,Medium
6606,Low,0.3,0.8,2,0.75,0.53,0.74,P2,Team_C,Medium
6607,Low,0.3,0.61,4,0.9,0.63,0.49,P2,Team_A,Medium
6608,High,0.9,0.73,3,0.68,0.45,0.36,P1,Team_A,High
6609,Low,0.3,0.63,2,0.68,0.84,0.46,P2,Team_C,Medium
6610,High,0.9,0.41,4,0.27,0.72,0.38,P2,Team_B,Medium
6611,Low,0.3,0.52,4,0.91,0.89,0.44,P2,Team_C,Medium
6612,Medium,0.6,0.74,2,0.84,0.74,0.8,P2,Team_C,Medium
6613,Medium,0.6,0.52,4,0.83,0.9,0.51,P2,Team_C,Medium
6614,Low,0.3,0.64,2,0.79,0.74,0.93,P2,Team_C,Medium
6615,Medium,0.6,0.43,1,0.46,0.85,0.6,P2,Team_C,Medium
6616,Medium,0.6,0.45,3,0.52,0.8,0.62,P2,Team_B,Medium
6617,Low,0.3,0.46,4,0.64,0.57,0.83,P2,Team_B,Medium
6618,High,0.9,0.38,3,0.88,0.52,0.7,P2,Team_C,Medium
6619,High,0.9,0.19,3,0.72,0.46,0.76,P2,Team_A,Medium
6620,Low,0.3,0.35,2,0.56,0.2,0.83,P3,Team_B,Low
6621,Low,0.3,0.61,2,0.7,0.85,0.67,P2,Team_B,Medium
6622,Low,0.3,0.11,3,0.5,0.74,0.4,P3,Team_B,Low
6623,High,0.9,0.63,2,0.85,0.43,0.83,P1,Team_B,High
6624,Low,0.3,0.73,2,0.84,0.64,0.38,P2,Team_C,Medium
6625,Low,0.3,0.47,4,0.94,0.71,0.72,P2,Team_C,Medium
6626,Medium,0.6,0.43,1,0.81,0.41,0.87,P2,Team_B,Medium
6627,Low,0.3,0.95,1,0.39,0.3,0.63,P2,Team_C,Medium
6628,Low,0.3,0.34,3,0.69,0.47,0.64,P3,Team_B,Low
6629,Low,0.3,0.52,4,0.86,0.59,0.56,P2,Team_A,Medium
6630,Low,0.3,0.12,2,0.66,0.71,0.92,P3,Team_A,Low
6631,Medium,0.6,0.58,3,0.45,0.72,0.79,P2,Team_C,Medium
6632,Low,0.3,0.36,3,0.64,0.83,0.61,P3,Team_C,Low
6633,High,0.9,0.88,3,0.74,0.81,0.93,P1,Team_B,High
6634,Medium,0.6,0.67,1,0.49,0.5,0.72,P2,Team_C,Medium
6635,Medium,0.6,0.97,2,0.73,0.56,0.72,P2,Team_B,Medium
6636,Medium,0.6,0.65,2,0.44,0.55,0.72,P2,Team_B,Medium
6637,Low,0.3,0.79,4,0.9,0.54,0.73,P2,Team_B,Medium
6638,High,0.9,0.83,3,0.62,0.76,0.5,P1,Team_C,High
6639,High,0.9,0.41,2,0.73,0.95,0.94,P2,Team_A,Medium
6640,High,0.9,0.33,4,0.74,0.83,0.48,P2,Team_A,Medium
6641,Low,0.3,0.62,1,0.54,0.46,0.36,P2,Team_A,Medium
6642,High,0.9,0.33,3,0.74,0.87,0.55,P2,Team_B,Medium
6643,Medium,0.6,0.63,1,0.69,0.48,0.81,P2,Team_C,Medium
6644,High,0.9,0.62,3,0.56,0.77,0.99,P1,Team_C,High
6645,Medium,0.6,0.26,4,0.61,0.79,0.81,P2,Team_C,Medium
6646,High,0.9,0.49,1,0.94,0.95,0.95,P2,Team_B,Medium
6647,Low,0.3,0.41,2,0.82,0.33,0.44,P2,Team_B,Medium
6648,High,0.9,0.65,2,0.52,0.91,0.98,P1,Team_C,High
6649,Low,0.3,0.66,2,0.53,0.56,0.61,P2,Team_A,Medium
6650,High,0.9,0.48,2,0.78,0.74,0.73,P2,Team_B,Medium
6651,Low,0.3,0.83,3,0.69,0.93,0.75,P2,Team_A,Medium
6652,Medium,0.6,0.5,4,0.7,0.12,0.52,P2,Team_A,Medium
6653,Low,0.3,0.28,2,0.76,0.68,0.5,P3,Team_C,Low
6654,Low,0.3,0.78,1,0.74,0.71,0.43,P2,Team_B,Medium
6655,Medium,0.6,0.19,3,0.78,0.49,0.91,P2,Team_B,Medium
6656,Medium,0.6,0.62,3,0.64,0.51,0.9,P2,Team_C,Medium
6657,High,0.9,0.31,1,0.57,0.63,0.51,P2,Team_A,Medium
6658,Medium,0.6,0.42,1,0.62,0.78,0.85,P2,Team_A,Medium
6659,Medium,0.6,0.61,2,0.9,0.82,0.41,P2,Team_C,Medium
6660,Medium,0.6,0.72,1,0.64,0.82,0.97,P2,Team_A,Medium
6661,Low,0.3,0.28,3,0.79,0.43,0.71,P3,Team_B,Low
6662,High,0.9,0.69,2,0.89,0.52,0.58,P1,Team_C,High
6663,Medium,0.6,0.33,3,0.83,0.43,0.33,P2,Team_A,Medium
6664,High,0.9,0.68,2,0.62,0.32,0.64,P1,Team_A,High
6665,Low,0.3,0.46,1,0.51,0.68,0.46,P2,Team_C,Medium
6666,Low,0.3,0.58,1,0.76,0.82,0.6,P2,Team_B,Medium
6667,High,0.9,0.78,1,0.83,0.5,1.0,P1,Team_A,High
6668,Medium,0.6,0.12,1,0.68,0.89,0.88,P2,Team_A,Medium
6669,Low,0.3,0.37,1,0.83,0.6,0.37,P3,Team_C,Low
6670,Medium,0.6,0.81,1,0.7,0.75,0.91,P2,Team_B,Medium
6671,Medium,0.6,0.36,2,0.67,0.67,0.38,P2,Team_C,Medium
6672,Low,0.3,0.5,3,0.76,0.58,0.99,P2,Team_C,Medium
6673,Medium,0.6,0.6,4,0.34,0.64,0.75,P2,Team_B,Medium
6674,High,0.9,0.67,4,0.47,0.25,0.6,P1,Team_C,High
6675,Low,0.3,0.78,2,0.78,0.55,0.75,P2,Team_A,Medium
6676,High,0.9,0.25,2,0.64,0.56,0.8,P2,Team_C,Medium
6677,Low,0.3,0.09,4,0.69,0.79,0.78,P3,Team_B,Low
6678,Low,0.3,0.79,3,0.82,0.54,0.72,P2,Team_C,Medium
6679,Medium,0.6,0.2,1,0.73,0.6,0.49,P2,Team_B,Medium
6680,Medium,0.6,0.81,3,0.74,0.73,0.38,P2,Team_B,Medium
6681,Medium,0.6,0.36,4,0.58,0.73,0.4,P2,Team_C,Medium
6682,High,0.9,0.97,3,0.87,0.71,0.82,P1,Team_A,High
6683,Medium,0.6,0.63,3,0.76,0.35,0.97,P2,Team_B,Medium
6684,High,0.9,0.25,3,0.76,0.86,0.55,P2,Team_B,Medium
6685,Low,0.3,0.14,3,0.65,0.77,0.88,P3,Team_C,Low
6686,Medium,0.6,0.13,3,0.69,0.41,0.41,P2,Team_B,Medium
6687,Medium,0.6,0.29,3,0.85,0.57,0.38,P2,Team_A,Medium
6688,Low,0.3,0.35,4,0.82,0.86,0.92,P3,Team_C,Low
6689,Low,0.3,0.36,2,0.67,0.88,0.47,P3,Team_A,Low
6690,Low,0.3,0.83,1,0.81,0.83,0.32,P2,Team_A,Medium
6691,High,0.9,0.36,4,0.61,0.89,0.7,P2,Team_A,Medium
6692,Medium,0.6,0.42,3,0.81,0.42,0.6,P2,Team_B,Medium
6693,Low,0.3,0.67,3,0.74,0.71,0.69,P2,Team_C,Medium
6694,Low,0.3,0.48,4,0.8,0.64,0.46,P2,Team_B,Medium
6695,High,0.9,0.58,4,0.91,0.9,0.83,P2,Team_B,Medium
6696,Low,0.3,0.63,3,0.86,0.31,0.49,P2,Team_C,Medium
6697,Medium,0.6,0.71,2,0.56,0.7,0.64,P2,Team_A,Medium
6698,Medium,0.6,0.47,4,0.55,0.27,0.93,P2,Team_B,Medium
6699,High,0.9,0.6,2,0.45,0.94,0.33,P2,Team_A,Medium
6700,Medium,0.6,0.72,1,0.47,0.71,0.99,P2,Team_C,Medium
6701,Low,0.3,0.91,1,0.65,0.97,0.69,P2,Team_A,Medium
6702,Low,0.3,0.85,3,0.73,0.69,0.53,P2,Team_C,Medium
6703,Low,0.3,0.48,2,0.84,0.93,0.68,P2,Team_A,Medium
6704,Medium,0.6,0.71,1,0.33,0.77,0.61,P2,Team_A,Medium
6705,Low,0.3,0.88,1,0.74,0.6,0.72,P2,Team_A,Medium
6706,Low,0.3,0.55,4,0.83,0.53,0.55,P2,Team_B,Medium
6707,Medium,0.6,0.17,3,0.51,0.83,0.64,P2,Team_B,Medium
6708,Low,0.3,0.42,1,0.59,0.93,0.86,P2,Team_B,Medium
6709,Low,0.3,0.61,1,0.84,0.45,0.69,P2,Team_A,Medium
6710,Medium,0.6,0.56,4,0.57,0.44,0.61,P2,Team_B,Medium
6711,Low,0.3,0.54,4,0.74,0.64,0.6,P2,Team_C,Medium
6712,High,0.9,0.21,1,0.82,0.68,0.96,P2,Team_B,Medium
6713,Low,0.3,0.72,3,0.94,0.57,0.99,P2,Team_B,Medium
6714,High,0.9,0.66,3,0.59,0.67,0.63,P1,Team_C,High
6715,Low,0.3,0.57,4,0.74,0.58,0.48,P2,Team_C,Medium
6716,Low,0.3,0.67,3,0.51,0.65,0.95,P2,Team_A,Medium
6717,High,0.9,0.51,4,0.89,0.85,0.9,P2,Team_C,Medium
6718,Low,0.3,0.79,2,0.86,0.84,0.64,P2,Team_C,Medium
6719,High,0.9,0.26,4,0.7,0.39,0.65,P2,Team_C,Medium
6720,High,0.9,0.43,2,0.64,0.77,0.88,P2,Team_A,Medium
6721,Low,0.3,0.44,1,0.89,0.68,0.58,P2,Team_B,Medium
6722,Medium,0.6,0.41,1,0.86,0.77,0.73,P2,Team_B,Medium
6723,Low,0.3,0.52,2,0.76,0.71,0.69,P2,Team_A,Medium
6724,High,0.9,0.41,2,0.65,0.7,0.34,P2,Team_B,Medium
6725,High,0.9,0.8,4,0.85,0.87,0.66,P1,Team_A,High
6726,Low,0.3,0.23,4,0.92,0.91,0.83,P3,Team_C,Low
6727,Low,0.3,0.17,1,0.61,0.88,0.53,P3,Team_C,Low
6728,High,0.9,0.84,2,0.35,0.5,0.88,P1,Team_A,High
6729,Medium,0.6,0.11,4,0.76,0.79,0.97,P2,Team_B,Medium
6730,Medium,0.6,0.14,4,0.82,0.61,0.77,P2,Team_C,Medium
6731,High,0.9,0.34,2,0.36,0.87,0.98,P2,Team_B,Medium
6732,Medium,0.6,0.35,3,0.57,0.48,0.91,P2,Team_C,Medium
6733,Low,0.3,0.85,1,0.76,0.79,0.66,P2,Team_B,Medium
6734,Low,0.3,0.6,4,0.9,0.7,0.34,P2,Team_B,Medium
6735,High,0.9,0.53,4,0.57,0.87,0.89,P2,Team_A,Medium
6736,Medium,0.6,0.36,3,0.8,0.54,0.99,P2,Team_C,Medium
6737,High,0.9,0.81,3,0.55,0.74,0.43,P1,Team_C,High
6738,Low,0.3,0.42,4,0.85,0.36,0.52,P2,Team_C,Medium
6739,Medium,0.6,0.03,4,0.64,0.82,0.78,P2,Team_B,Medium
6740,Medium,0.6,0.46,3,0.91,0.44,0.48,P2,Team_B,Medium
6741,Medium,0.6,0.19,3,0.76,0.44,0.77,P2,Team_C,Medium
6742,Low,0.3,0.71,3,0.96,0.61,0.61,P2,Team_C,Medium
6743,High,0.9,0.16,1,0.82,0.64,0.39,P2,Team_B,Medium
6744,Low,0.3,0.99,2,0.66,0.7,0.5,P2,Team_A,Medium
6745,Medium,0.6,0.49,3,0.69,0.74,0.48,P2,Team_A,Medium
6746,High,0.9,0.73,2,0.87,0.83,0.41,P1,Team_C,High
6747,High,0.9,0.03,3,0.8,0.83,0.89,P2,Team_C,Medium
6748,Medium,0.6,0.28,3,0.25,0.64,0.89,P2,Team_A,Medium
6749,Medium,0.6,0.62,1,0.92,0.21,0.47,P2,Team_B,Medium
6750,Medium,0.6,0.63,1,0.68,0.53,0.86,P2,Team_C,Medium
6751,Low,0.3,0.72,1,0.43,0.65,0.68,P2,Team_A,Medium
6752,High,0.9,0.48,3,0.84,0.58,0.77,P2,Team_A,Medium
6753,Low,0.3,0.06,3,0.92,0.86,0.59,P3,Team_A,Low
6754,Low,0.3,0.46,4,0.46,0.72,0.97,P2,Team_A,Medium
6755,Low,0.3,0.64,1,0.44,0.52,0.93,P2,Team_C,Medium
6756,Low,0.3,0.47,2,0.83,0.43,0.64,P2,Team_B,Medium
6757,High,0.9,0.62,2,0.72,0.77,0.39,P1,Team_C,High
6758,Low,0.3,0.7,3,0.47,0.44,0.66,P2,Team_A,Medium
6759,High,0.9,0.24,4,0.98,0.34,0.3,P2,Team_C,Medium
6760,Low,0.3,0.73,2,0.53,0.52,0.66,P2,Team_B,Medium
6761,High,0.9,0.73,1,0.83,0.68,0.56,P1,Team_A,High
6762,Medium,0.6,0.71,4,0.75,0.9,0.3,P2,Team_C,Medium
6763,High,0.9,0.22,1,0.76,0.75,0.73,P2,Team_B,Medium
6764,High,0.9,0.18,1,0.94,0.65,0.69,P2,Team_C,Medium
6765,Low,0.3,0.08,2,0.63,0.59,0.69,P3,Team_B,Low
6766,Low,0.3,0.16,2,0.51,0.68,1.0,P3,Team_A,Low
6767,Medium,0.6,0.4,1,0.92,0.56,0.62,P2,Team_C,Medium
6768,High,0.9,0.92,3,0.7,0.69,0.42,P1,Team_A,High
6769,Medium,0.6,0.37,4,0.59,0.63,0.87,P2,Team_C,Medium
6770,Low,0.3,0.2,4,0.95,0.59,0.6,P3,Team_B,Low
6771,High,0.9,0.27,2,0.92,0.75,0.45,P2,Team_B,Medium
6772,High,0.9,0.59,3,0.87,0.76,0.84,P2,Team_C,Medium
6773,High,0.9,0.28,4,0.89,0.62,1.0,P2,Team_C,Medium
6774,Medium,0.6,0.22,3,0.7,0.89,0.77,P2,Team_C,Medium
6775,Medium,0.6,0.72,4,0.9,0.89,0.63,P2,Team_B,Medium
6776,Medium,0.6,0.38,2,0.9,0.59,0.86,P2,Team_B,Medium
6777,Low,0.3,0.54,1,0.44,0.37,0.91,P2,Team_C,Medium
6778,Low,0.3,0.34,1,0.65,0.37,0.44,P3,Team_B,Low
6779,Low,0.3,0.41,4,0.51,0.77,0.85,P2,Team_B,Medium
6780,Medium,0.6,0.44,4,0.93,0.95,0.43,P2,Team_A,Medium
6781,Low,0.3,0.77,1,0.82,0.72,0.78,P2,Team_C,Medium
6782,High,0.9,0.43,4,0.44,0.57,0.73,P2,Team_A,Medium
6783,High,0.9,0.86,2,0.82,0.53,0.88,P1,Team_C,High
6784,Low,0.3,0.6,3,0.86,0.39,0.7,P2,Team_B,Medium
6785,Low,0.3,0.69,3,0.55,0.88,0.66,P2,Team_C,Medium
6786,Medium,0.6,0.55,2,0.95,0.73,0.91,P2,Team_A,Medium
6787,High,0.9,0.35,1,0.92,0.6,0.95,P2,Team_B,Medium
6788,Medium,0.6,0.48,1,0.88,0.68,0.55,P2,Team_B,Medium
6789,Medium,0.6,0.45,1,0.53,0.42,0.6,P2,Team_A,Medium
6790,Low,0.3,0.2,1,0.98,0.74,0.59,P3,Team_C,Low
6791,Medium,0.6,0.42,3,0.83,0.82,0.43,P2,Team_B,Medium
6792,High,0.9,0.17,1,0.55,0.36,0.91,P2,Team_C,Medium
6793,High,0.9,0.72,4,0.69,0.69,0.97,P1,Team_C,High
6794,Medium,0.6,0.53,1,0.35,0.67,0.52,P2,Team_A,Medium
6795,Low,0.3,0.5,3,0.66,0.62,0.76,P2,Team_C,Medium
6796,Low,0.3,0.94,3,0.38,0.79,0.69,P2,Team_C,Medium
6797,High,0.9,0.91,3,0.84,0.37,0.7,P1,Team_B,High
6798,Low,0.3,0.33,1,0.88,0.63,0.86,P3,Team_C,Low
6799,High,0.9,0.33,4,0.71,0.46,0.5,P2,Team_A,Medium
6800,Low,0.3,0.42,4,0.75,0.74,0.77,P2,Team_C,Medium
6801,High,0.9,0.8,4,0.92,0.8,0.54,P1,Team_B,High
6802,Low,0.3,0.67,4,0.94,0.7,0.98,P2,Team_C,Medium
6803,Medium,0.6,0.36,1,0.83,0.73,0.54,P2,Team_B,Medium
6804,Medium,0.6,0.33,2,0.79,0.63,0.85,P2,Team_A,Medium
6805,Medium,0.6,0.57,2,0.71,0.66,0.46,P2,Team_C,Medium
6806,Low,0.3,0.76,4,0.71,0.3,0.58,P2,Team_B,Medium
6807,Low,0.3,0.37,3,0.88,0.55,0.51,P3,Team_B,Low
6808,Low,0.3,0.46,3,0.78,0.67,0.58,P2,Team_B,Medium
6809,Medium,0.6,0.63,4,0.52,0.83,0.75,P2,Team_C,Medium
6810,Medium,0.6,0.64,1,0.75,0.52,0.93,P2,Team_C,Medium
6811,Medium,0.6,0.3,2,0.64,0.7,0.38,P2,Team_A,Medium
6812,Low,0.3,0.19,4,0.57,0.6,0.59,P3,Team_B,Low
6813,Medium,0.6,0.28,2,0.69,0.97,0.63,P2,Team_B,Medium
6814,Medium,0.6,0.81,3,0.81,0.69,0.36,P2,Team_A,Medium
6815,High,0.9,0.83,2,0.91,0.78,0.66,P1,Team_A,High
6816,Low,0.3,0.14,2,0.72,0.88,0.31,P3,Team_C,Low
6817,Low,0.3,0.76,3,0.78,0.74,0.7,P2,Team_B,Medium
6818,Low,0.3,0.24,2,0.74,0.45,0.61,P3,Team_B,Low
6819,Low,0.3,0.61,3,0.56,0.9,0.74,P2,Team_C,Medium
6820,Low,0.3,0.42,4,0.84,0.8,0.56,P2,Team_A,Medium
6821,Medium,0.6,0.76,3,0.64,0.95,0.97,P2,Team_A,Medium
6822,Medium,0.6,0.45,3,0.39,0.71,0.49,P2,Team_B,Medium
6823,High,0.9,0.28,1,0.78,0.71,0.64,P2,Team_A,Medium
6824,Medium,0.6,0.16,4,0.53,0.78,0.66,P2,Team_C,Medium
6825,Medium,0.6,0.76,1,0.75,0.51,0.86,P2,Team_C,Medium
6826,Medium,0.6,0.38,2,0.47,0.52,0.47,P2,Team_C,Medium
6827,Low,0.3,0.49,1,0.84,0.9,0.57,P2,Team_A,Medium
6828,High,0.9,0.8,2,0.38,0.64,0.89,P1,Team_B,High
6829,Low,0.3,0.33,4,0.9,0.87,0.43,P3,Team_A,Low
6830,Medium,0.6,0.53,1,0.84,0.55,0.65,P2,Team_A,Medium
6831,High,0.9,0.72,3,0.72,0.38,0.55,P1,Team_B,High
6832,Low,0.3,0.59,3,0.59,0.83,0.33,P2,Team_A,Medium
6833,Low,0.3,0.92,4,0.83,0.52,0.45,P2,Team_C,Medium
6834,Low,0.3,0.46,1,0.71,0.52,0.57,P2,Team_C,Medium
6835,Low,0.3,0.35,1,0.86,0.54,0.52,P3,Team_C,Low
6836,Medium,0.6,0.25,1,0.82,0.45,0.6,P2,Team_B,Medium
6837,Low,0.3,0.51,3,0.42,0.46,0.58,P2,Team_B,Medium
6838,Medium,0.6,0.51,3,0.76,0.31,0.49,P2,Team_A,Medium
6839,High,0.9,0.68,2,0.8,0.53,0.39,P1,Team_C,High
6840,Low,0.3,0.41,4,0.93,0.95,0.9,P2,Team_A,Medium
6841,High,0.9,0.14,4,0.82,0.53,0.67,P2,Team_B,Medium
6842,Medium,0.6,0.73,4,0.9,0.57,0.63,P2,Team_A,Medium
6843,Medium,0.6,0.44,2,0.69,0.47,0.98,P2,Team_A,Medium
6844,Medium,0.6,0.14,4,0.8,0.9,0.64,P2,Team_B,Medium
6845,High,0.9,0.36,3,0.61,0.94,0.47,P2,Team_A,Medium
6846,Medium,0.6,0.58,4,0.96,0.82,1.0,P2,Team_A,Medium
6847,Low,0.3,0.34,4,0.84,0.62,0.67,P3,Team_C,Low
6848,Medium,0.6,0.44,4,0.57,0.72,0.86,P2,Team_C,Medium
6849,Medium,0.6,0.47,4,0.69,0.23,0.64,P2,Team_C,Medium
6850,Low,0.3,0.76,1,0.75,0.6,0.46,P2,Team_B,Medium
6851,High,0.9,0.46,1,0.61,0.89,0.58,P2,Team_C,Medium
6852,High,0.9,0.65,3,0.66,0.56,0.47,P1,Team_A,High
6853,Medium,0.6,0.45,4,0.92,0.69,0.33,P2,Team_B,Medium
6854,Low,0.3,0.61,1,0.98,0.32,0.31,P2,Team_B,Medium
6855,Medium,0.6,0.54,4,0.75,0.95,0.7,P2,Team_B,Medium
6856,High,0.9,0.79,3,0.85,0.93,0.31,P1,Team_B,High
6857,High,0.9,0.94,1,0.87,0.86,0.9,P1,Team_A,High
6858,Medium,0.6,0.76,3,0.78,0.8,0.7,P2,Team_C,Medium
6859,Medium,0.6,0.85,1,0.59,0.62,0.48,P2,Team_B,Medium
6860,Low,0.3,0.52,4,0.7,0.56,0.58,P2,Team_C,Medium
6861,Medium,0.6,0.22,2,0.64,0.63,0.9,P2,Team_A,Medium
6862,Low,0.3,0.69,2,0.62,0.66,0.41,P2,Team_B,Medium
6863,Medium,0.6,0.84,2,0.81,0.7,0.7,P2,Team_C,Medium
6864,Low,0.3,0.3,4,0.7,0.41,0.89,P3,Team_C,Low
6865,Medium,0.6,0.58,4,0.91,0.66,0.82,P2,Team_C,Medium
6866,High,0.9,0.9,2,0.86,0.81,0.59,P1,Team_B,High
6867,Medium,0.6,0.59,4,0.45,0.68,0.87,P2,Team_B,Medium
6868,Medium,0.6,0.61,2,0.82,0.6,0.38,P2,Team_A,Medium
6869,Medium,0.6,0.68,3,0.62,0.87,0.7,P2,Team_A,Medium
6870,Low,0.3,0.94,1,0.81,0.85,0.7,P2,Team_B,Medium
6871,High,0.9,0.68,4,0.79,0.45,0.76,P1,Team_A,High
6872,Low,0.3,0.65,3,0.66,0.81,0.7,P2,Team_A,Medium
6873,Medium,0.6,0.75,2,0.62,0.43,0.34,P2,Team_C,Medium
6874,High,0.9,0.45,2,0.63,0.78,0.95,P2,Team_B,Medium
6875,Medium,0.6,0.34,3,0.84,0.63,0.93,P2,Team_C,Medium
6876,Low,0.3,0.12,2,0.56,0.87,0.79,P3,Team_B,Low
6877,Low,0.3,0.47,4,0.5,0.48,0.68,P2,Team_A,Medium
6878,Low,0.3,0.34,1,0.78,0.46,0.42,P3,Team_B,Low
6879,Medium,0.6,0.31,4,0.8,0.27,0.76,P2,Team_B,Medium
6880,High,0.9,0.5,4,0.66,0.84,0.51,P2,Team_B,Medium
6881,High,0.9,0.28,1,0.67,0.8,0.43,P2,Team_C,Medium
6882,Medium,0.6,0.78,1,0.9,0.56,0.34,P2,Team_B,Medium
6883,Low,0.3,0.14,2,0.68,0.47,0.73,P3,Team_B,Low
6884,Low,0.3,0.68,1,0.3,0.8,0.59,P2,Team_C,Medium
6885,Low,0.3,0.33,4,0.91,0.79,0.49,P3,Team_A,Low
6886,Medium,0.6,0.36,2,0.68,0.68,0.55,P2,Team_C,Medium
6887,Medium,0.6,0.53,4,0.95,0.31,0.56,P2,Team_B,Medium
6888,Low,0.3,0.63,4,0.88,0.54,0.33,P2,Team_A,Medium
6889,High,0.9,0.38,4,0.88,0.81,0.38,P2,Team_A,Medium
6890,Low,0.3,0.51,4,0.83,0.48,0.31,P2,Team_A,Medium
6891,High,0.9,0.31,3,0.38,0.82,0.73,P2,Team_B,Medium
6892,Low,0.3,0.53,2,0.84,0.75,0.92,P2,Team_B,Medium
