incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,reports_nearby_1h,priority_score,priority_level,assigned_team,suggested_resources,resources_count
5857,High,0.9,0.5,1,0.39,0.52,0.74,4,0.702,P1,Team_C,High,5
5858,Medium,0.6,0.64,4,0.44,0.82,0.66,2,0.505,P2,Team_B,Medium,3
5859,Low,0.3,0.87,2,0.18,0.62,0.46,3,0.389,P3,Team_C,Low,1
5860,Medium,0.6,0.6,1,0.87,0.93,0.98,5,0.473,P2,Team_B,Medium,2
5861,High,0.9,0.29,2,0.66,0.48,0.53,5,0.625,P2,Team_C,Medium,3
5862,High,0.9,0.67,4,0.79,0.5,0.52,3,0.759,P1,Team_C,High,5
5863,Low,0.3,0.06,1,0.74,0.67,0.5,2,0.197,P3,Team_C,Low,1
5864,High,0.9,0.67,1,0.65,0.42,0.41,3,0.716,P1,Team_C,High,4
5865,Low,0.3,0.06,4,0.41,0.86,0.44,5,0.286,P3,Team_B,Low,1
5866,Medium,0.6,0.09,2,0.85,0.85,0.88,4,0.386,P3,Team_B,Low,1
5867,Low,0.3,0.05,2,0.47,0.73,0.7,7,0.215,P3,Team_C,Low,1
5868,Low,0.3,0.45,1,0.53,0.68,0.49,2,0.383,P3,Team_C,Low,1
5869,Low,0.3,0.76,1,0.74,0.36,0.77,3,0.454,P2,Team_B,Medium,3
5870,Medium,0.6,0.37,2,0.66,0.57,1.0,1,0.484,P2,Team_C,Medium,3
5871,Low,0.3,0.35,4,0.49,0.77,0.57,5,0.351,P3,Team_B,Low,1
5872,Low,0.3,0.76,1,0.71,0.56,0.83,3,0.366,P3,Team_B,Low,1
5873,High,0.9,0.3,4,0.61,0.62,1.0,0,0.528,P2,Team_C,Medium,3
5874,Low,0.3,0.41,4,0.74,0.91,0.37,3,0.254,P3,Team_C,Low,1
5875,Medium,0.6,0.87,1,0.54,0.62,0.62,2,0.59,P2,Team_C,Medium,3
5876,Low,0.3,0.46,4,0.64,0.78,0.43,7,0.396,P3,Team_B,Low,1
5877,Medium,0.6,0.42,2,0.85,0.52,0.31,0,0.588,P2,Team_A,Medium,3
5878,High,0.9,0.41,4,0.72,0.89,0.99,2,0.544,P2,Team_B,Medium,3
5879,Medium,0.6,0.23,1,0.46,0.61,0.67,3,0.466,P2,Team_C,Medium,3
5880,High,0.9,0.8,2,0.65,0.59,0.47,8,0.781,P1,Team_C,High,6
5881,Medium,0.6,0.48,2,0.73,0.72,0.84,2,0.467,P2,Team_C,Medium,2
5882,Low,0.3,0.4,1,0.57,0.69,0.48,2,0.361,P3,Team_C,Low,1
5883,Medium,0.6,0.6,2,0.51,0.74,0.86,2,0.512,P2,Team_C,Medium,2
5884,Low,0.3,0.46,4,0.87,0.67,0.92,5,0.287,P3,Team_B,Low,1
5885,Medium,0.6,0.06,2,0.64,0.51,0.8,2,0.533,P2,Team_C,Medium,2
5886,Medium,0.6,0.44,4,0.61,0.76,0.42,3,0.613,P2,Team_B,Medium,2
5887,Medium,0.6,0.8,1,0.67,0.7,0.71,3,0.62,P2,Team_A,Medium,3
5888,Medium,0.6,0.67,3,0.61,0.78,0.59,4,0.516,P2,Team_B,Medium,2
5889,Low,0.3,0.8,3,0.77,0.57,0.77,2,0.435,P2,Team_C,Medium,3
5890,Low,0.3,0.8,4,0.46,0.52,0.53,2,0.453,P2,Team_B,Medium,2
5891,Medium,0.6,0.77,3,0.82,0.56,0.48,3,0.669,P1,Team_C,High,5
5892,Low,0.3,0.74,3,0.82,0.5,0.79,3,0.338,P3,Team_C,Low,1
5893,High,0.9,0.8,1,0.74,0.72,0.36,6,0.822,P1,Team_B,High,4
5894,Low,0.3,0.44,3,0.88,0.74,0.75,1,0.265,P3,Team_B,Low,1
5895,High,0.9,0.59,3,0.9,0.85,0.31,4,0.694,P1,Team_A,High,4
5896,Low,0.3,0.59,1,0.58,0.89,0.96,2,0.327,P3,Team_B,Low,1
5897,Medium,0.6,0.62,2,0.8,0.64,0.52,1,0.488,P2,Team_C,Medium,3
5898,Low,0.3,0.55,2,0.56,0.93,0.32,3,0.39,P3,Team_C,Low,1
5899,Medium,0.6,0.47,3,0.61,0.45,0.67,2,0.515,P2,Team_C,Medium,2
5900,Medium,0.6,0.65,2,0.82,0.85,0.42,2,0.567,P2,Team_B,Medium,3
5901,Medium,0.6,0.61,4,0.75,0.88,0.46,2,0.503,P2,Team_B,Medium,3
5902,Medium,0.6,0.63,4,0.6,0.76,0.67,8,0.529,P2,Team_B,Medium,3
5903,Medium,0.6,0.16,3,0.89,0.46,0.67,5,0.526,P2,Team_C,Medium,2
5904,Medium,0.6,0.17,3,0.65,0.37,0.67,1,0.452,P2,Team_C,Medium,3
5905,High,0.9,0.84,3,0.95,0.71,0.9,2,0.763,P1,Team_A,High,5
5906,High,0.9,0.78,1,0.62,0.84,0.73,2,0.742,P1,Team_B,High,5
5907,Medium,0.6,0.26,2,0.76,0.85,0.35,3,0.469,P2,Team_B,Medium,3
5908,Low,0.3,0.32,4,0.77,0.64,0.92,3,0.254,P3,Team_C,Low,1
5909,Low,0.3,0.42,4,0.68,0.57,0.52,4,0.348,P3,Team_C,Low,1
5910,Medium,0.6,0.58,1,0.78,0.34,0.93,4,0.539,P2,Team_A,Medium,2
5911,Medium,0.6,0.15,4,0.84,0.87,0.69,4,0.416,P3,Team_B,Low,1
5912,Low,0.3,0.75,1,0.81,0.48,0.74,3,0.466,P2,Team_B,Medium,2
5913,High,0.9,0.3,4,0.58,0.71,0.32,2,0.61,P2,Team_B,Medium,3
5914,Low,0.3,0.12,3,0.51,0.57,0.39,3,0.402,P3,Team_C,Low,1
5915,High,0.9,0.92,3,0.73,0.29,0.4,0,0.825,P1,Team_C,High,5
5916,High,0.9,0.55,1,0.47,0.94,0.8,3,0.617,P2,Team_B,Medium,2
5917,Medium,0.6,0.12,3,0.34,0.73,0.5,4,0.479,P2,Team_C,Medium,3
5918,High,0.9,0.68,4,0.71,0.59,0.66,1,0.751,P1,Team_C,High,6
5919,Medium,0.6,0.41,3,0.76,0.81,0.9,3,0.549,P2,Team_B,Medium,3
5920,Medium,0.6,0.4,3,0.92,0.48,0.63,2,0.545,P2,Team_A,Medium,3
5921,Medium,0.6,0.3,1,0.93,0.92,0.68,3,0.461,P2,Team_B,Medium,3
5922,Low,0.3,0.48,2,0.81,0.48,0.96,2,0.28,P3,Team_C,Low,1
5923,Low,0.3,0.39,3,0.75,0.88,0.53,3,0.328,P3,Team_B,Low,1
5924,High,0.9,0.55,3,0.72,0.74,0.4,4,0.781,P1,Team_B,High,5
5925,High,0.9,0.42,4,0.71,0.48,0.42,3,0.77,P1,Team_C,High,5
5926,Low,0.3,0.44,2,0.72,0.59,0.91,3,0.329,P3,Team_B,Low,1
5927,Medium,0.6,0.34,4,0.7,0.49,0.82,4,0.408,P3,Team_A,Low,1
5928,Medium,0.6,0.56,1,0.8,0.21,0.59,2,0.587,P2,Team_A,Medium,3
5929,Low,0.3,0.37,4,0.94,0.74,0.51,2,0.213,P3,Team_B,Low,1
5930,Low,0.3,0.56,3,0.65,0.47,0.35,2,0.453,P2,Team_C,Medium,2
5931,Medium,0.6,0.54,3,0.79,0.64,0.61,5,0.601,P2,Team_C,Medium,3
5932,High,0.9,0.62,1,0.77,0.51,0.93,3,0.686,P1,Team_C,High,6
5933,High,0.9,0.67,1,0.91,0.77,0.76,2,0.796,P1,Team_A,High,5
5934,High,0.9,0.46,1,0.68,0.62,0.58,4,0.677,P1,Team_C,High,5
5935,High,0.9,0.65,1,0.86,0.49,0.4,5,0.811,P1,Team_A,High,5
5936,High,0.9,0.63,3,0.92,0.35,0.72,4,0.742,P1,Team_A,High,6
5937,Medium,0.6,0.6,2,0.71,0.38,0.55,1,0.571,P2,Team_C,Medium,3
5938,Low,0.3,0.7,2,0.82,0.36,0.36,5,0.456,P2,Team_C,Medium,3
5939,Medium,0.6,0.41,1,0.73,0.56,0.8,2,0.559,P2,Team_C,Medium,3
5940,High,0.9,0.32,1,0.85,0.58,0.75,2,0.554,P2,Team_A,Medium,2
5941,High,0.9,0.05,3,0.64,0.78,0.73,4,0.527,P2,Team_B,Medium,3
5942,High,0.9,0.3,2,0.72,0.74,0.34,2,0.636,P2,Team_B,Medium,3
5943,Low,0.3,0.78,2,0.62,0.7,0.9,1,0.417,P3,Team_C,Low,1
5944,Low,0.3,0.36,4,0.89,0.27,0.39,1,0.311,P3,Team_C,Low,1
5945,High,0.9,0.25,1,0.89,0.79,0.9,3,0.545,P2,Team_A,Medium,2
5946,Medium,0.6,0.79,3,0.86,0.73,0.6,1,0.525,P2,Team_A,Medium,2
5947,High,0.9,0.15,2,0.8,0.77,0.88,2,0.545,P2,Team_A,Medium,2
5948,Low,0.3,0.74,4,0.72,0.57,0.71,1,0.472,P2,Team_B,Medium,2
5949,Low,0.3,0.1,3,0.53,0.3,0.87,4,0.273,P3,Team_B,Low,1
5950,High,0.9,0.28,2,0.76,0.57,0.35,2,0.628,P2,Team_C,Medium,3
5951,Low,0.3,0.83,3,0.66,0.83,0.43,9,0.452,P2,Team_C,Medium,2
5952,Low,0.3,0.6,2,0.42,0.77,0.69,4,0.292,P3,Team_C,Low,1
5953,Medium,0.6,0.47,1,0.47,0.5,0.86,3,0.533,P2,Team_A,Medium,2
5954,Low,0.3,0.56,4,0.45,0.49,0.84,7,0.427,P2,Team_B,Medium,2
5955,High,0.9,0.5,2,0.91,0.87,0.75,1,0.644,P2,Team_A,Medium,2
5956,High,0.9,0.42,2,0.72,0.66,0.7,2,0.669,P1,Team_C,High,4
5957,Low,0.3,0.56,2,0.74,0.77,0.6,4,0.266,P3,Team_C,Low,1
5958,Low,0.3,0.08,2,0.54,0.47,0.91,4,0.344,P3,Team_B,Low,1
5959,Low,0.3,0.35,1,0.72,0.9,0.36,3,0.325,P3,Team_B,Low,1
5960,Low,0.3,0.45,3,0.51,0.6,0.94,1,0.322,P3,Team_B,Low,1
5961,Medium,0.6,0.61,3,0.84,0.73,0.48,3,0.531,P2,Team_A,Medium,3
5962,Medium,0.6,0.19,4,0.94,0.62,0.58,7,0.479,P2,Team_A,Medium,3
5963,Low,0.3,0.9,4,0.55,0.57,0.55,7,0.357,P3,Team_B,Low,1
5964,Low,0.3,0.44,1,0.58,0.6,0.35,5,0.398,P3,Team_B,Low,1
5965,High,0.9,0.7,1,0.97,0.78,0.43,2,0.828,P1,Team_A,High,4
5966,Low,0.3,0.22,2,0.77,0.54,0.38,5,0.338,P3,Team_C,Low,1
5967,Low,0.3,0.34,4,0.83,0.93,0.42,3,0.333,P3,Team_C,Low,1
5968,High,0.9,0.53,1,0.63,0.62,0.4,3,0.686,P1,Team_C,High,6
5969,Medium,0.6,0.76,4,0.53,0.59,0.39,2,0.596,P2,Team_A,Medium,3
5970,High,0.9,0.58,1,0.68,0.74,0.73,2,0.711,P1,Team_B,High,5
5971,High,0.9,0.72,2,0.47,0.78,0.83,5,0.673,P1,Team_B,High,5
5972,High,0.9,0.52,3,0.38,0.83,0.39,5,0.666,P1,Team_B,High,6
5973,High,0.9,0.55,2,0.3,0.67,0.53,3,0.639,P2,Team_C,Medium,3
5974,High,0.9,0.33,1,0.55,0.7,0.47,3,0.635,P2,Team_B,Medium,3
5975,Medium,0.6,0.72,2,0.72,0.73,0.77,2,0.56,P2,Team_C,Medium,2
5976,Low,0.3,0.22,3,0.84,0.75,0.61,1,0.244,P3,Team_C,Low,1
5977,Low,0.3,0.21,3,0.6,0.78,0.74,1,0.293,P3,Team_C,Low,1
5978,Low,0.3,0.43,4,0.51,0.34,0.84,4,0.391,P3,Team_B,Low,1
5979,High,0.9,0.82,3,0.49,0.54,0.45,6,0.752,P1,Team_C,High,4
5980,High,0.9,0.08,3,0.71,0.97,0.57,2,0.531,P2,Team_B,Medium,2
5981,Medium,0.6,0.27,3,0.15,0.78,0.45,2,0.506,P2,Team_B,Medium,2
5982,Low,0.3,0.15,3,0.81,0.45,0.99,2,0.322,P3,Team_B,Low,1
5983,Medium,0.6,0.59,3,0.77,0.62,0.79,1,0.528,P2,Team_C,Medium,2
5984,Medium,0.6,0.51,3,0.71,0.77,0.67,5,0.528,P2,Team_B,Medium,3
5985,Medium,0.6,0.16,4,0.89,0.94,0.84,4,0.434,P2,Team_B,Medium,2
5986,Low,0.3,0.24,1,0.7,0.57,0.94,2,0.289,P3,Team_B,Low,1
5987,High,0.9,0.37,1,0.57,0.95,0.73,1,0.728,P1,Team_B,High,5
5988,Low,0.3,0.26,4,0.75,0.64,0.57,1,0.393,P3,Team_C,Low,1
5989,Low,0.3,0.09,1,0.75,0.55,0.99,2,0.187,P3,Team_C,Low,1
5990,Medium,0.6,0.65,2,0.62,0.54,0.67,2,0.585,P2,Team_C,Medium,2
5991,High,0.9,0.12,2,0.76,0.96,0.47,5,0.633,P2,Team_B,Medium,3
5992,Low,0.3,0.73,1,0.46,0.9,0.88,5,0.381,P3,Team_B,Low,1
5993,Low,0.3,0.48,4,0.91,0.79,0.51,4,0.461,P2,Team_B,Medium,3
5994,Medium,0.6,0.65,2,0.61,0.6,0.41,3,0.61,P2,Team_A,Medium,2
5995,Medium,0.6,0.72,1,0.86,0.47,0.68,2,0.634,P2,Team_A,Medium,2
5996,Medium,0.6,0.08,2,0.8,0.78,0.74,2,0.417,P3,Team_B,Low,1
5997,High,0.9,0.69,1,0.75,0.7,0.79,0,0.628,P2,Team_B,Medium,3
5998,Low,0.3,0.19,2,0.62,0.67,0.39,2,0.422,P2,Team_B,Medium,3
5999,Low,0.3,0.34,1,0.49,0.36,0.98,4,0.353,P3,Team_B,Low,1
6000,Low,0.3,0.17,3,0.72,0.89,0.94,4,0.164,P3,Team_B,Low,1
6001,Medium,0.6,0.34,2,0.28,0.76,0.58,1,0.395,P3,Team_B,Low,1
6002,Low,0.3,0.72,4,0.91,0.43,0.46,3,0.325,P3,Team_B,Low,1
6003,Low,0.3,0.26,2,0.75,0.51,0.96,5,0.355,P3,Team_B,Low,1
6004,Low,0.3,0.48,1,0.83,0.62,0.49,5,0.391,P3,Team_C,Low,1
6005,Low,0.3,0.49,1,0.83,0.61,0.91,4,0.322,P3,Team_B,Low,1
6006,Medium,0.6,0.19,2,0.73,0.73,0.58,3,0.388,P3,Team_C,Low,1
6007,Low,0.3,0.41,2,0.53,0.83,0.66,4,0.341,P3,Team_C,Low,1
6008,High,0.9,0.5,4,0.45,0.68,0.71,1,0.652,P1,Team_C,High,4
6009,High,0.9,0.26,3,0.61,0.53,0.89,1,0.599,P2,Team_C,Medium,2
6010,High,0.9,0.71,2,0.92,0.93,0.34,4,0.706,P1,Team_A,High,5
6011,High,0.9,0.44,2,0.62,0.5,0.54,2,0.711,P1,Team_C,High,5
6012,High,0.9,0.33,3,0.88,0.63,0.51,3,0.607,P2,Team_A,Medium,2
6013,Low,0.3,0.14,2,0.81,0.84,0.79,0,0.305,P3,Team_B,Low,1
6014,Medium,0.6,0.26,1,0.84,0.7,0.9,3,0.466,P2,Team_C,Medium,2
6015,Low,0.3,0.58,4,0.85,0.75,0.57,3,0.366,P3,Team_C,Low,1
6016,Low,0.3,0.87,1,0.57,0.74,0.3,4,0.458,P2,Team_B,Medium,3
6017,Medium,0.6,0.23,3,0.85,0.62,0.42,2,0.448,P2,Team_A,Medium,2
6018,Low,0.3,0.62,3,0.82,0.86,0.88,4,0.354,P3,Team_B,Low,1
6019,Medium,0.6,0.37,1,0.86,0.7,0.93,3,0.563,P2,Team_A,Medium,2
6020,Medium,0.6,0.64,3,0.64,0.62,0.7,1,0.495,P2,Team_C,Medium,2
6021,Low,0.3,0.55,4,0.81,0.52,0.54,4,0.485,P2,Team_C,Medium,2
6022,Medium,0.6,0.74,1,0.83,0.65,0.68,2,0.546,P2,Team_C,Medium,3
6023,Low,0.3,0.52,1,0.77,1.0,0.86,3,0.336,P3,Team_B,Low,1
6024,Low,0.3,0.64,4,0.68,0.54,0.37,4,0.389,P3,Team_C,Low,1
6025,High,0.9,0.58,3,0.9,0.55,0.31,2,0.718,P1,Team_A,High,6
6026,Low,0.3,0.05,4,0.98,0.78,0.33,3,0.251,P3,Team_C,Low,1
6027,Low,0.3,0.34,1,0.72,0.61,0.62,6,0.382,P3,Team_B,Low,1
6028,Medium,0.6,0.87,1,0.84,0.82,0.74,0,0.52,P2,Team_B,Medium,3
6029,Medium,0.6,0.24,1,0.88,0.85,0.39,4,0.494,P2,Team_B,Medium,3
6030,Low,0.3,0.86,4,0.77,0.61,0.83,2,0.366,P3,Team_C,Low,1
6031,High,0.9,0.37,4,0.65,0.31,0.68,2,0.805,P1,Team_C,High,6
6032,Medium,0.6,0.78,4,0.8,0.54,0.49,3,0.562,P2,Team_A,Medium,3
6033,High,0.9,0.31,1,0.76,0.8,0.32,5,0.625,P2,Team_B,Medium,2
6034,Low,0.3,0.57,1,0.63,0.62,0.81,0,0.383,P3,Team_B,Low,1
6035,High,0.9,0.66,4,0.68,0.59,0.57,5,0.695,P1,Team_C,High,4
6036,High,0.9,0.21,3,0.58,0.66,0.41,4,0.654,P1,Team_C,High,6
6037,Medium,0.6,0.26,1,0.64,0.51,0.41,4,0.518,P2,Team_A,Medium,3
6038,Low,0.3,0.81,3,0.63,0.52,0.87,1,0.342,P3,Team_C,Low,1
6039,Low,0.3,0.66,1,0.87,0.76,0.68,4,0.457,P2,Team_C,Medium,3
6040,High,0.9,0.4,2,0.57,0.37,0.53,2,0.7,P1,Team_C,High,5
6041,Low,0.3,0.63,4,0.79,0.64,0.96,1,0.464,P2,Team_C,Medium,2
6042,Medium,0.6,0.47,4,0.93,0.5,0.59,5,0.478,P2,Team_A,Medium,3
6043,High,0.9,0.74,1,0.73,0.26,0.62,4,0.792,P1,Team_C,High,4
6044,Low,0.3,0.78,3,0.8,0.54,0.53,2,0.397,P3,Team_C,Low,1
6045,Medium,0.6,0.14,2,0.79,0.86,0.78,3,0.404,P3,Team_B,Low,1
6046,Low,0.3,0.47,4,0.68,0.67,0.78,5,0.291,P3,Team_B,Low,1
6047,Medium,0.6,0.86,4,0.86,0.4,0.58,3,0.694,P1,Team_C,High,6
6048,Medium,0.6,0.75,4,0.62,0.91,0.91,4,0.621,P2,Team_B,Medium,3
6049,High,0.9,0.89,1,0.64,0.39,0.9,2,0.812,P1,Team_C,High,4
6050,High,0.9,0.45,4,0.46,0.55,0.81,4,0.682,P1,Team_C,High,4
6051,High,0.9,0.59,2,0.73,0.82,0.55,2,0.649,P2,Team_B,Medium,3
6052,Low,0.3,0.73,3,0.78,0.87,0.55,2,0.33,P3,Team_C,Low,1
6053,Medium,0.6,0.12,2,0.9,0.73,0.37,3,0.538,P2,Team_A,Medium,3
6054,Medium,0.6,0.68,3,0.76,0.87,0.47,3,0.529,P2,Team_B,Medium,2
6055,Low,0.3,0.56,2,0.69,0.72,0.39,3,0.395,P3,Team_C,Low,1
6056,Low,0.3,0.82,1,0.84,0.7,0.91,5,0.466,P2,Team_B,Medium,2
6057,High,0.9,0.97,1,0.88,0.22,0.67,3,0.84,P1,Team_A,High,6
6058,Medium,0.6,0.82,3,0.72,0.91,0.91,4,0.523,P2,Team_B,Medium,3
6059,Low,0.3,0.85,3,0.47,0.55,0.53,3,0.402,P3,Team_B,Low,1
6060,Medium,0.6,0.8,1,0.68,0.66,0.42,0,0.625,P2,Team_C,Medium,3
6061,High,0.9,0.32,3,0.78,0.55,0.5,2,0.705,P1,Team_C,High,5
6062,Low,0.3,0.57,3,0.43,0.86,0.53,2,0.316,P3,Team_B,Low,1
6063,High,0.9,0.91,1,0.64,0.48,0.87,3,0.711,P1,Team_C,High,5
6064,Medium,0.6,0.39,4,0.75,0.75,0.68,4,0.465,P2,Team_B,Medium,2
6065,High,0.9,0.55,1,0.43,0.83,0.71,1,0.676,P1,Team_B,High,6
6066,High,0.9,0.18,4,0.9,0.72,0.83,3,0.578,P2,Team_A,Medium,3
6067,Medium,0.6,0.71,4,0.97,0.52,0.59,4,0.602,P2,Team_C,Medium,3
6068,Medium,0.6,0.76,2,0.67,0.58,0.94,2,0.531,P2,Team_A,Medium,3
6069,High,0.9,0.1,1,0.95,0.83,0.49,3,0.603,P2,Team_A,Medium,2
6070,Medium,0.6,0.15,1,0.52,0.71,0.39,5,0.495,P2,Team_C,Medium,3
6071,Low,0.3,0.29,2,0.86,0.65,0.62,4,0.282,P3,Team_C,Low,1
6072,Low,0.3,0.89,2,0.56,0.78,0.74,3,0.336,P3,Team_B,Low,1
6073,High,0.9,0.69,3,0.79,0.75,0.7,2,0.67,P1,Team_B,High,6
6074,Low,0.3,0.56,1,0.76,0.27,0.43,3,0.387,P3,Team_B,Low,1
6075,Medium,0.6,0.38,2,0.96,0.8,0.32,4,0.514,P2,Team_B,Medium,2
6076,High,0.9,0.29,3,0.7,0.68,0.62,6,0.642,P2,Team_C,Medium,2
6077,Low,0.3,0.56,4,0.54,0.8,0.9,4,0.231,P3,Team_B,Low,1
6078,Low,0.3,0.28,1,0.43,0.73,0.55,4,0.203,P3,Team_C,Low,1
6079,Low,0.3,0.29,2,0.77,0.85,1.0,5,0.279,P3,Team_B,Low,1
6080,Medium,0.6,0.47,3,0.62,0.72,0.82,2,0.563,P2,Team_A,Medium,3
6081,Low,0.3,0.56,1,0.65,0.73,0.66,4,0.284,P3,Team_B,Low,1
6082,Low,0.3,0.52,1,0.92,0.34,0.95,2,0.301,P3,Team_C,Low,1
6083,High,0.9,0.5,2,0.8,0.53,0.69,3,0.671,P1,Team_A,High,4
6084,Low,0.3,0.42,4,0.82,0.93,0.53,2,0.358,P3,Team_C,Low,1
6085,Low,0.3,0.75,3,0.59,0.6,0.95,0,0.378,P3,Team_C,Low,1
6086,Medium,0.6,0.27,2,0.91,0.84,0.42,3,0.471,P2,Team_B,Medium,2
6087,High,0.9,0.52,1,0.73,0.6,0.88,2,0.713,P1,Team_C,High,5
6088,Low,0.3,0.55,4,0.9,0.68,0.31,5,0.337,P3,Team_B,Low,1
6089,Low,0.3,0.21,2,0.66,0.72,0.69,2,0.32,P3,Team_B,Low,1
6090,Medium,0.6,0.29,3,0.68,0.68,0.72,5,0.454,P2,Team_C,Medium,3
6091,Medium,0.6,0.39,3,0.68,0.84,0.82,4,0.345,P3,Team_B,Low,1
6092,Medium,0.6,0.68,4,0.91,0.86,0.84,1,0.479,P2,Team_B,Medium,3
6093,High,0.9,0.61,4,0.9,0.51,0.43,1,0.71,P1,Team_A,High,4
6094,Medium,0.6,0.6,4,0.78,0.6,0.35,4,0.597,P2,Team_C,Medium,3
6095,Low,0.3,0.88,3,0.84,0.85,0.97,1,0.402,P3,Team_B,Low,1
6096,High,0.9,0.72,1,0.8,0.48,0.63,2,0.724,P1,Team_A,High,5
6097,High,0.9,0.07,3,0.81,0.6,0.66,1,0.546,P2,Team_A,Medium,2
6098,Low,0.3,0.83,2,0.65,0.69,0.41,5,0.41,P3,Team_B,Low,1
6099,High,0.9,0.38,2,0.76,0.66,0.59,7,0.69,P1,Team_C,High,4
6100,High,0.9,0.52,4,0.76,0.44,0.57,3,0.663,P1,Team_C,High,5
6101,Low,0.3,0.52,2,0.85,0.54,0.54,5,0.428,P2,Team_C,Medium,2
6102,Medium,0.6,0.85,3,0.48,0.69,0.89,6,0.57,P2,Team_C,Medium,3
6103,High,0.9,0.81,1,0.77,0.66,0.97,4,0.713,P1,Team_C,High,5
6104,Low,0.3,0.42,4,0.87,0.87,0.6,4,0.354,P3,Team_C,Low,1
6105,Medium,0.6,0.77,1,0.95,0.47,0.96,3,0.57,P2,Team_A,Medium,2
6106,Medium,0.6,0.51,3,0.7,0.42,0.81,2,0.584,P2,Team_C,Medium,3
6107,Medium,0.6,0.73,1,0.78,0.6,0.36,0,0.598,P2,Team_C,Medium,3
6108,Medium,0.6,0.46,3,0.61,0.44,0.78,3,0.512,P2,Team_A,Medium,2
6109,Low,0.3,0.36,4,0.96,0.82,0.86,4,0.276,P3,Team_C,Low,1
6110,Low,0.3,0.57,1,0.9,0.6,0.68,1,0.422,P2,Team_C,Medium,3
6111,Low,0.3,0.63,4,0.52,0.58,0.72,2,0.386,P3,Team_B,Low,1
6112,High,0.9,0.27,2,0.45,0.17,0.71,4,0.596,P2,Team_C,Medium,2
6113,Low,0.3,0.66,4,0.75,0.48,0.36,4,0.476,P2,Team_B,Medium,2
6114,Medium,0.6,0.6,1,0.61,0.56,0.82,1,0.482,P2,Team_C,Medium,3
6115,Low,0.3,0.41,2,0.57,0.9,0.77,4,0.35,P3,Team_B,Low,1
6116,Medium,0.6,0.49,3,0.85,0.81,0.52,7,0.65,P2,Team_B,Medium,3
6117,Low,0.3,0.72,2,0.67,0.53,0.72,3,0.375,P3,Team_C,Low,1
6118,Low,0.3,0.76,1,0.86,0.95,0.51,1,0.372,P3,Team_B,Low,1
6119,High,0.9,0.64,2,0.57,0.6,0.85,3,0.755,P1,Team_C,High,6
6120,Medium,0.6,0.55,3,0.97,0.51,0.91,3,0.501,P2,Team_A,Medium,3
6121,Low,0.3,0.85,3,0.92,0.6,0.89,4,0.38,P3,Team_B,Low,1
6122,Low,0.3,0.8,4,0.95,0.87,0.79,2,0.436,P2,Team_C,Medium,3
6123,Medium,0.6,0.26,2,0.97,0.63,0.76,3,0.553,P2,Team_C,Medium,3
6124,Low,0.3,0.26,2,0.55,0.36,0.75,3,0.369,P3,Team_B,Low,1
6125,Medium,0.6,0.19,4,0.64,0.86,1.0,3,0.464,P2,Team_B,Medium,2
6126,Low,0.3,0.35,1,0.93,0.88,0.56,3,0.285,P3,Team_B,Low,1
6127,Medium,0.6,0.64,2,0.8,0.79,0.73,4,0.51,P2,Team_B,Medium,3
6128,Medium,0.6,0.37,2,0.61,0.72,0.42,5,0.513,P2,Team_A,Medium,2
6129,High,0.9,0.69,1,0.85,0.64,0.71,3,0.686,P1,Team_A,High,5
6130,Low,0.3,0.52,1,0.87,0.61,0.53,1,0.269,P3,Team_C,Low,1
6131,Medium,0.6,0.69,4,0.76,0.91,0.56,5,0.541,P2,Team_B,Medium,2
6132,Medium,0.6,0.36,2,0.8,0.56,0.41,4,0.502,P2,Team_C,Medium,2
6133,High,0.9,0.59,2,0.66,0.14,0.63,1,0.816,P1,Team_C,High,6
6134,Low,0.3,0.61,4,0.83,0.51,0.65,2,0.454,P2,Team_C,Medium,2
6135,Medium,0.6,0.71,4,0.83,0.29,0.7,1,0.567,P2,Team_C,Medium,2
6136,Low,0.3,0.1,4,0.77,0.87,0.62,3,0.259,P3,Team_C,Low,1
6137,Low,0.3,0.34,2,0.84,0.25,0.69,2,0.376,P3,Team_B,Low,1
6138,Low,0.3,0.81,2,0.92,0.82,0.75,2,0.498,P2,Team_B,Medium,2
6139,High,0.9,0.8,1,0.86,0.61,0.91,4,0.814,P1,Team_A,High,6
6140,Medium,0.6,0.68,1,0.81,0.61,0.58,7,0.637,P2,Team_C,Medium,3
6141,Low,0.3,0.72,2,0.94,0.66,0.68,2,0.398,P3,Team_B,Low,1
6142,Low,0.3,0.61,4,0.44,0.64,0.75,2,0.365,P3,Team_B,Low,1
6143,Low,0.3,0.43,4,0.64,0.84,0.85,3,0.344,P3,Team_B,Low,1
6144,Low,0.3,0.53,4,0.69,0.58,0.78,2,0.305,P3,Team_C,Low,1
6145,Medium,0.6,0.19,3,0.81,0.7,0.36,4,0.533,P2,Team_A,Medium,2
6146,Low,0.3,0.76,2,0.5,0.76,0.39,2,0.357,P3,Team_C,Low,1
6147,Low,0.3,0.35,4,0.54,0.56,0.71,1,0.284,P3,Team_B,Low,1
6148,Low,0.3,0.43,1,0.81,0.93,0.39,4,0.347,P3,Team_B,Low,1
6149,Low,0.3,0.47,1,0.78,0.92,0.75,3,0.327,P3,Team_C,Low,1
6150,Medium,0.6,0.45,1,0.85,0.56,0.34,3,0.49,P2,Team_A,Medium,2
